novel ;sentence ;DD;DI;DIL;Soliloquio/Flusso di coscienza ;note;
Collodi_Carlo-Macchiette-1880.txt;"Tu mi troverai sempre dappertutto, dove c’è un vecchio amico da difendere… e un matrimonio infelice da mandare all’aria.
— Vorrei sapere con qual diritto…
— Col diritto che hanno i furbi sui poveri di spirito.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Fin da questo momento, io ti cuopro sotto le mie grand’ali… e sarai salvo!
— Bell’originale!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Ma conosci la mia fidanzata?
— So che è una donna di teatro… una cantante; e mi basta.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Tu non puoi sposarla.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Come si chiama?
— Vittorina…
— Vittorina Roccaspani?…
— Appunto lei!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"La conosci forse?
— Finora ti ho detto: non puoi sposarla; ora ti dico: non devi sposarla.
— E chi può impedirmelo?
— Io!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Quella ragazza non ti vuol bene.
— Come lo sai!
— Guardami in viso! se io volessi, te la porterei via in due giorni.
— Fanfaronate!…
— Mi fai pietà!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Povero amico!… come sei cascato male!…
— Pensala come vuoi, ma mi pare una bella indelicatezza quella di venirmi a offendere in casa mia.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Roboamo pronunziò queste parole con un accento così concitato e drammatico, che Tonino, invece di rispondere, prese la mazza e il cappello, e inchinandosi profondamente disse fra il serio e il faceto:
— Signor Roboamo, scusi tanto la libertà che mi son presa di essergli amico; e fra qualche giorno ci riparleremo.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;E uscì.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Quando Tonino fu sul pianerottolo, a capo della scala, si voltò a Giovanni, che lo aveva accompagnato fin lì, e gli bisbigliò in un orecchio:
— Quel povero diavolo è malato… gravemente malato!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ci vuole una medicina forte… crudele… spietata… e io ce l’ho!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Aiutami e lo salveremo.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La sera, secondo il solito,;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Roboamo andò a veglia dalle sue future parenti.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Immaginatevi come rimase, quando vi trovò Tonino, l’impertinente Tonino, il quale se ne stava sdraiato in un angolo del canapè, con quella piena libertà di atteggiamenti plastici, tollerabile appena in casa propria, o in un palchetto di quart’ordine al teatro, in sera di recita per qualche famiglia bisognosa.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Per l’intelligenza di questo passo (come dicono i commentatori di scritture antiche), bisogna sapere che Tonino, nel suo soggiorno di cinque mesi a Milano, aveva trovato il modo di entrare in intimissima relazione con la signora Cammilla, e segnatamente con la ragazza Vittorina.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Cacciatore esperto da bosco e da riviera, gli era sembrato che quella lodoletta di primo canto dovesse essere un animaletto quasi addomesticato, da potersi prendere magari colle mani.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ma fece i conti senza l’oste.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Perchè la signora Cammilla, con quell’occhio unico e tremendo, che valeva per quattro, non perdeva mai di vista l’infaticabile cacciatore.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Basti dire che Tonino, in due mesi di corte assidua e pertinace, non potè mai cavarsi il gusto di trovarsi seduto una volta, una sola volta, accanto a Vittorina.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Fra lui e la bella ragazza c’erano sempre di mezzo i rigidi nervi e le ossa angolose e taglienti della terribile genitrice.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"La quale, chiamato un giorno in disparte il giovinotto, gli disse a bruciapelo:
— O dentro, o fuori!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"O promettete di sposarla, o diradate le vostre visite.
— Se la sposerei!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Iddio mi vede il cuore!… Ma non posso… proprio non posso!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Sappiate che io mi trovo legato da un impegno sacro, fatale, indissolabile… Appena uscito di collegio, m’imbattei in una cara fanciulla… un angiolo di purità e di candore… una cucitrice da uomo!..
— Basta così — interruppe la signora Cammilla — il resto me lo figuro!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ditemi piuttosto un’altra cosa.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Potete prestarmi per cinque minuti un migliaio di lire?
— Figuratevi!…
— Dunque?…
— Vorrei essere il barone di Rothshild, per aprirvi i miei scrigni; ma essendo semplicemente il signor Tonino, non posso fare altro che aprirvi il mio povero portafogli e dirvi con umiltà di spirito: — «Ecco qui tutta la mia ricchezza, rappresentata da un miserabile foglio di cento lire della Banca d’Italia, diventato rosso dalla vergogna!…
A questa invereconda offerta, la signora Cammilla fece un gesto di collera e di profondo disprezzo: quindi agguantò il foglio di cento lire, e dopo averlo senza pietà attorcigliato fra le dita e ridotto alla forma sferica di una pallottola, lo gettò sdegnosamente dentro la tasca del suo vestito.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La sera dopo fu ripetuta la solita antifona delle mille lire.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"E Tonino, confuso, rispose:
— Non le ho: se volete, invece, uh bicchiere del mio sangue…
La povera donna ebbe una tale stretta al cuore che non reggendo allo spasimo, appoggiò il capo alla spalliera della poltrona e si addormentò.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Mio Dio! fu al solito, una cascaggine, un sonnellino appena di un quarto d’ora… ma tanto bastò, perchè l’animo della signora Cammilla fosse conturbato da uno stranissimo sogno.;no;no ;si;no;;
Collodi_Carlo-Macchiette-1880.txt;Appena chiusi gli occhi, le parve, sognando, che la sua camera si fosse cambiata nel grazioso giardinetto di Margherita, la poetica figlia di Goethe e del maestro Gounod.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Gli astri brillavano in cielo: l’aria era carica di elettricità, e il lume a moderatore, posato sulla tavola di mezzo, diminuiva a poco a poco la sua fiammella, come un lume pudico, che cominci a vergognarsi di far lume…
Mentre Margherita (che, alla voce, c’era da scambiarla con Vittorina), se ne stava languidamente appoggiata alla finestra terrena della sua dimora casta e pura (come afferma il libretto), l’appassionato Fausto (che veduto di profilo somigliava tutto a Tonino) la ricingeva amorosamente con un braccio intorno al collo, e tirandola a sè con dolce violenza, avvicinava le sue labbra infuocate a quelle della bella fanciulla…
E così, sempre sognando, parve alla signora Cammilla di sentire una musica divina, un concerto angelico e soave di sospiri, di occhiate, di voci interrotte e di paroline bisbigliate appena, accompagnato in lontananza da un arpeggio di baci e da un tremulo leggerissimo di violini…
E già il duetto d’amore era arrivato alle ultime battute; e già l’imprudente Fausto (seguendo le indicazioni del libretto) faceva l’atto di scavalcare la finestra per entrare nella camera di Margherita…
— Oh! questo poi no! — gridò la signora Cammilla, svegliandosi tutt’a un tratto e rizzandosi in piedi.
 
A quel grido acuto e selvaggio,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Vittorina e Tonino rimasero interdetti, esterrefatti, confusi.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Parevano due ladri domestici, colti all’improvviso col corpo del delitto in mano.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Vi furono tre minuti di silenzio solenne.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Si sarebbe sentito volare una mosca.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;L’occhio unico della signora Cammilla, roteando minaccioso dentro la sua orbita dilatata e sanguigna, appariva ora biancastro, ora verde, ora rosso scarlatto, come i segnali notturni delle strade ferrate.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Finalmente, indirizzandosi alla figlia, le disse con un tono di voce secco e imperativo:
— Prendete il lume, e a letto subito!…
Quindi voltasi al giovinotto:
— Signor Tonino, quello è il suo cappello e quella è la porta di casa.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Arrivederla, e ci pensi bene!…
Tonino, senza farselo ripetere una seconda volta, si abbottonò il soprabito, salutò, e uscì.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ma il giorno di poi ritornò franco e disinvolto e parlò una buona mezz’ora, per dimostrare che lo spiacevole fatto della sera avanti non era stato altro che un semplice malinteso e fors’ancke l’effetto di un’illusione ottica, per parte della signora Cammilla.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"E quella brava donna, che in certi momenti aveva un carattere mansueto e abbastanza rimissivo, finì col lasciarsi pacificare; ma per pacificarla, si capisce bene che ci vollero degli argomenti solidi, delle prove e delle ragioni convincentissime… e quattro righe di scusa, scritte, in mancanza di carta da lettere, sopra un foglio da mille lire.";no;no ;si;no;;
Collodi_Carlo-Macchiette-1880.txt;"La fiducia era rinata da una parte e dall’altra; quand’ecco che, sul più bello,";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Tonino si accorse che la Vittorina cominciava a volergli proprio bene e a diventare innamorata sul serio.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Questa cosa lo mortificò talmente, che prese subito il treno diretto per Susa: — e di lui non se ne seppe altro.
 
Appena Tonino capitò a Firenze, le due donne gli fecero un monte di feste: e, com’è naturale, gli raccontarono subito del matrimonio già combinato.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Tonino, sebbene avesse saputo tutto da Giovanni e da Roboamo, fece finta di cascare dalle nuvole: e alla notizia che Vittorina era sposa, cacciò un grido di sorpresa e di dolore, e morse dispettosamente la cocca del fazzoletto.
— Ebbene? — domandò la madre — che cosa significa tutta questa pantomima?…
— Nulla, nulla! — rispose l’altro — è un’idea che mi passa per il capo! — E nel dire così saettò un’occhiata rapida e fosforescente a Vittorina.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La povera fanciulla sentì un brivido per tutta la persona, e si fece trista.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Tonino raccontò i suoi viaggi, le sue avventure, e, come girandola finale, confessò francamente che era stanco di fare una vita nomade, affaticata e inconcludente.
— Perchè non vi ammogliate? — gli disse la signora Cammilla.
— Era la mia idea!… il mio sogno dorato….";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ma… — E qui un’altra occhiata fulminante alla povera Vittorina.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"In quel mentre entrò in sala Roboamo.
— Vi presento il fidanzato di mia figlia.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Tonino chinò leggermente la testa.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Roboamo fece altrettanto: quindi, tirato fuori un mazzetto di fiori freschi, andò a presentarlo graziosamente alla sua futura.
— No, per carità, stasera i fiori non li posso soffrire! — disse Vittorina, facendo una di quelle smorfie che, tradotte in buono italiano, starebbe a significare: «che uomo seccante!»
— Accettali per amor mio! — insistè Roboamo.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La fanciulla prese il mazzetto con bizza e cominciò a pelarne le foglie.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Dopo pochi minuti, di quei poveri fiori c’erano rimasti i gambi soltanto.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Vittorina li gettò nella stufa, e guardò Tonino.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Tonino guardò Roboamo:;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Roboamo guardò la signora Cammilla: la quale, dopo averli guardati tutti, disse dentro di sè in tono dubitativo: — O io non ci capisco nulla, o sono una gabbia di matti!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La conversazione, in quella sera, camminò stentata, fredda, monotona, sconclusionata.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Alla mezzanotte, i due giovani si alzarono e si congedarono.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Giunti sul pianerottolo della scala,
— Buona notte — disse Tonino.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Roboamo, invece di rispondergli, gli serrò la porta di casa sul muso.
— Ho promesso di guarirti e ti guarirò! — masticò fra i denti Tonino, scendendo le scale.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"E fedele al programma che si era prefisso, tanto seppe dire e tanto seppe fare che, in pochi giorni diventò l’occhio diritto della madre e l’amante riamato della figlia.
 
Nè c’è da farsene caso.";no;no ;si;no;;
Collodi_Carlo-Macchiette-1880.txt;Roboamo non poteva stargli a petto in nessuna maniera.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Tonino era più ricco, più bello, più simpatico di lui.;no;no ;si;no;;
Collodi_Carlo-Macchiette-1880.txt;Eppoi c’è da aggiungerne un’altra.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Tonino era stato per Vittorina una specie di primo amore: e i primi amori, checchè ne dicano gli spiriti forti, lasciano sempre in fondo al cuore una ferita d’indole maligna, una di quelle ferite, che sanguinano per molto tempo e che si riaprono con grandissima facilità.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Tonino, dopo qualche giorno, avendo incontrato per la strada Giovanni, il fido Acate di Roboamo, gli domandò:
— E così, che cosa ti pare del nostro malato?
— Soffre gli spasimi d’inferno!
— Lascialo soffrire.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Già te lo dissi che la cura sarebbe stata dolorosa.
— Ho sempre paura di vedergli fare da un momento all’altro qualche grossa pazzia…
— Qualunque pazzia faccia, non sarà mai tanto grossa quanto quella di sposare la Vittorina e d’imparentarsi con quel flagello della signora Cammilla.
— Ma lei, signor Tonino, saprà che c’è di mezzo una lettera….
— Lo so: è un documento compromettente: e sarà distrutto.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Ci penso io!
— Pare impossibile! non capisco come mai un animale ragionevole, come il signor Roboamo, possa ostinarsi a voler bene a una donna che non gli vuol bene!
— Caro mio, è una malattia comunissima, specialmente fra gl’imbecilli e i poveri di spirito.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Ma lo guariremo!
— Lo raccomando a lei.
— Non dubitare; è in buone mani.
 
La mattina seguente, in casa della signora Cammilla accadeva una scena dolorosa.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Roboamo si presentò all’improvviso e in un’ora insolita.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Aveva gli occhi stralunati, i capelli in disordine, la bava alla bocca e un revolver (scarico) che gli faceva capolino dalla tasca del vestito.
— Io voglio assolutamente che quel malanno non metta più i piedi in questa casa! — disse con voce tremante e soffocata dalla bile.
— Che cosa è questo voglio e questo non voglio?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"In casa mia comando io — gridò la signora Cammilla, pigliando un sol diesis di petto, da fare invidia ai più famosi baritoni del nostro tempo.
— O fuori lui, o fuori io!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Guai se lo trovo qui! uno di noi due non esce vivo da quella soglia!…
In questo mentre, fu bussato alla porta.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Vittorina aprì; e veduto Tonino, cominciò a urlare tutta impaurita:
— Fuggi per carità! che quel birbone ti vuole ammazzare!…
— Che cosa sono queste smargiassate? — domandò Tonino senza scomporsi. — Che cosa volete da me?
— Ladro! — mugghiò Roboamo.
— Vi ho forse rubato qualche cosa?
— Tu mi hai rubato tutto… la pace, la felicità… l’unico amore, che mi facesse cara la vita.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ma se la giustizia divina non ti punisce, c’è il pretore che penserà a richiamarti al dovere.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Esiste una lettera, sappilo!… e in quella lettera vi sono riconosciuti i miei diritti d’uomo e di fidanzato.
— Maledettissima lettera! — disse Vittorina invelenita — guardate il bel conto che ne facciamo! — e tirato fuori un foglio di carta scritto e piegato, lo lacerò in quattro pezzi.
— Fermati, stupida! — gridò la madre, allungando vivacemente la mano per impedire che la lettera fosse strappata: ma non fece in tempo.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Roboamo raccattò i pezzi del foglio lacerato, li esaminò per bene, se li pose in tasca, e avviandosi verso la porta, esclamò dolorosamente: — Il cielo ha voluto così; sia fatta la volontà del cielo!
 
Quella sera Roboamo non tornò a casa: la mattina dopo, neppure.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Giovanni, a tutti quelli che gli domandavano notizia del suo padrone, rispondeva con tristo presentimento:
— O è partito per Nizza, o è andato a buttarsi in Arno; ma secondo me è andato pur troppo a buttarsi in Arno, perchè ha preso soltanto la sacca da notte e il paletot da mezza stagione!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Intanto Tonino, dopo la scena accaduta fra lui e Roboamo, ebbe un lucido intervallo e si accorse di aver giuocata una partita molto pericolosa.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Allora, soltanto allora, cominciò a capire che, per la lodevole smania di salvare l’amico, s’era ficcato da sè stesso in un ginepraio, dal quale non era facile levar fuori pulitamente le gambe.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La signora Cammilla per un verso e la Vittorina per l’altro, gli serrarono talmente i panni addosso, che prima di venir via, dovette balbettare una specie di promessa formale di matrimonio.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Per altro, appena tornato alla locanda, ritrovò la sua solita energia e la sua solita spensieratezza, e preso un foglio da lettere, scrisse in fretta queste poche parole:
«Cara Vittorina,
 
«Un impegno sacro, fatale, indissolubile, m’impedisce di mantenere quanto ho promesso.
«Non mi maledire: compiangimi!
« Io parto colla disperazione e la morte nel cuore.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Addio per sempre!
«Tonino .»
Chiuse la lettera e la fece recapitare.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Quindi allestita la valigia e saldato il conto della locanda, andò in cerca di un altro albergo, per evitare il caso che venissero a cercarlo: e si coricò di buonissima ora col fermo proponimento di partire il giorno dopo per Livorno, col treno diretto della mattina.
 
Se non che, la mattina seguente, svegliandosi, sentì un venditore di giornali che passando di sotto la sua finestra, gridava a squarciagola:
«L’Opinione Nazionale… col fatto della ragazza che s’è avvelenata in via Sant’Egidio: lo legghino, signori!»
Tonino fu preso da un tremito convulso per tutta la persona: il sangue gli fece un cavallone dalla testa ai piedi.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Scese nella strada, comprò il giornale e lesse:
«Ieri sera, una certa Vittorina Roc…., artista di canto, trangugiò una forte dose di fosforo.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Il medico, accorso in tempo, spera di salvarla.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Pare che questa disgraziata sia la vittima di un nero tradimento.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"La giustizia è sulle tracce del colpevole.»
Tonino, leggendo quelle parole, ebbe una vertigine agli occhi; nella sua fantasia riscaldata, gli pareva di vedere i carabinieri, che venivano a prenderlo: si figurò di essere condotto in carcere: poi di faccia al giudice d’istruzione: poi alla Corte d’Assise, sul banco degli imputati… e già vedeva le facciuole bianche del pubblico ministero, i berrettoni dei giudici, gli occhiali d’oro del Presidente, le fisonomie afflitte dei giurati, e sentiva la voce nasale e inarmonica dell’usciere, che gridava:";si;no ;no;si;;
Collodi_Carlo-Macchiette-1880.txt;La Corte!;no;no ;si;no;;
Collodi_Carlo-Macchiette-1880.txt;In preda a un’agitazione febbrile, s’infilò il paletot sopra la veste da camera, e volò a casa di Vittorina.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La signora Cammilla, appena lo vide, lo prese per il bavero del vestito, gridando come una calandra: — Eccolo l’assassino della mia povera figlia!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La stanza era piena di gente.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Tra gli altri, vi si notavano il solito fratello di latte, il coreografo dalla gamba di legno e il timpanista cieco, agli stipendi di S.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;M.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ellenica.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Quando la Vittorina sentì la voce di Tonino, si alzò dal canapè dove stava distesa, e andandogli incontro, gli si avviticchiò colle braccia al collo, piangendo e gridando disperatamente:
— Tu non mi lascerai più, non è vero?… Oh! dimmi che sarai mio!… per sempre mio!…
Tonino, non sapendo che cosa rispondere, cominciò a piangere anche lui.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Era mezzogiorno, e piangevano sempre….
 
Cinque settimane dopo, una bella coppia di giovani sposi, accompagnati da alcune persone vestite in abito nero e camicia bianca, usciva dalla sala dei matrimoni e scendeva allegramente la scala del Municipio.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Quando gli sposi furono lì per montare in carrozza, si fece loro incontro un individuo il quale, levandosi rispettosamente il cappello e zoppicando un poco dal piede sinistro, presentò con squisita galanteria un magnifico mazzo di fiori alla sposa.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La sposa era Vittorina, l’individuo col mazzo di fiori… c’è bisogno di dirlo?… era Roboamo.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Tonino, che era lo sposo, da uomo disinvolto stese la mano all’amico, e tirandolo in disparte e accennandogli la moglie, gli bisbigliò in un orecchio:
— Vedi un po’quanto mi costi!…
— Caro mio — rispose Roboamo, appoggiandosi sulla gamba più corta — se Iddio misericordioso non avesse creato i furbi, i poveri di spirito sarebbero stata la gente più disgraziata di questo mondo.

LO SCANDALO

LO SCANDALO
I l  dottor Leo era uscito allora dalla camera della signora Volfanghi e stava cercando nella sala accanto il cappello per andarsene, quando la porta della sala si spalancò violentemente, come all’urto improvviso di una folata di vento.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Quella folata di vento era la baronessa Giulia, la quale levandosi di sulle spalle la mantiglia di martora e scaraventandola attraverso alla tastiera aperta di un magnifico Pleyel a coda, cominciò a strillare:
— Bravo dottore!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Io arrivo e voi scappate!…
La voce della baronessa era una di quelle voci che non hanno nè smorzi nè note di mezzo: una di quelle voci, che paiono fabbricate apposta dall’eterno Organista per urlare dalla mattina alla sera.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Tant’è vero che la baronessa in quarant’anni di vita (una vita scorretta e piena di refusi e di sgrammaticature, come i libri stampati alla macchia) non aveva parlato mai… Aveva urlato sempre!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"La donna che urla sempre non è più una donna: ma diventa una di quelle tante forme che piglia la collera divina quando scende su questa terra per visitare la povera umanità! (questa gran verità l’avrebbe detta Salomone, se se ne fosse ricordato: ma il gran Re se ne scordò, ed è per questo che l’ho detta io.)
— Ho da farvi i saluti di quel discolo di mio marito! — continuò la baronessa colla sua voce acuta e impertinente come il fischio della locomotiva.
— Non è ancora tornato dalla caccia?
— Dopo tre mesi di silenzio sepolcrale mi ha scritto ieri per mandarmi cento baci e una spalla di cinghiale.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Il cinghiale era squisito.
— E i baci?… — domandò il dottore sorridendo e accarezzandosi il suo lungo pizzo, nero come l’ebano e appuntato come quello di Mefistofele.
— Dottore mio!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;I baci che si scambiano marito e moglie, quando si scrivono fra loro, sono come il «vi saluto caramente» che si mette anche in fondo alle lettere per i creditori.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Che notizie mi date d’Amelia?
— Esco in questo momento da lei.
— È di già alzata?
— Da un’ora.
— Come l’avete trovata?
— Al solito.
— Sono due mesi che mi tocca a sentire questa risposta!…
— La colpa non è mia.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Credetelo, signora Giulia: i malati più difficili a guarirsi sono appunto quelli che non sono malati.
— Voi dunque vi ostinate a credere che la malattia di mia nipote sia tutta un capriccio?
— Un capriccio, no… la chiamerei piuttosto una malinconia d’indole benigna… almeno per ora.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Qualche vapore alla testa: polso irregolare e con una tendenza febbrile al vago, al fantastico, all’avventuroso: disappetenza di cibi sani… e di gioie coniugali: leggerissima nausea del proprio marito!…
— Spiegatevi più chiaro, dottore, perchè io non capisco nulla.
— Proprio nulla?
— Nulla, nulla, nulla.
— Tre volte nulla?… Allora, baronessa, è segno che avete capito qualcosa.
— Non scherzate, per carità.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Volete sapere qual’è la vera malattia di mia nipote? ve lo dirò io: la malattia d’Amelia è… suo marito.
— Maurizio?
— Lui solo! il vostro grandissimo amico!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Fra marito e moglie c’è troppa disparità di nascita, di sentimenti, d’educazione.;no;no ;si;no;;
Collodi_Carlo-Macchiette-1880.txt;Amelia, come sapete benissimo, appartiene al fiore della nostra aristocrazia: mentre Maurizio chi è?;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Maurizio in fin dei conti non è altro che il fortunato erede di un uomo, il quale probabilmente nacque scarpellino e che per la grazia di Dio e del Ministro dei lavori pubblici ebbe la fortuna di morire accollatario di strade ferrate.
— Meglio di tanti altri, baronessa, che nascono ricchi e marchesi e che per grazia del poco giudizio e dei giuochi di borsa, muoiono in un paesucolo di campagna, sensali di biade, di lupini secchi… e di voti elettorali.
— Rispettate le ceneri di mio fratello!
— Io rispetto le ceneri, ma…
— Non c’è ma che tenga.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Del resto vi dirò che le fedi di nascita non si cancellano mai!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Il sangue è come il primo colore nelle stoffe ritinte; rifiorisce sempre.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Il vostro Maurizio sarà un brav’uomo, una perla d’uomo, un uomo di Plutarco, come lo chiamate voi, ma non sarà mai un vero gentiluomo.
— Davvero?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Vi rammentate, baronessa, di quando lo presentai per la prima volta in casa vostra?;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"In quel tempo la signorina Amelia era fidanzata al marchese Arturo d’Albano…
— Si erano voluti bene fino da ragazzi!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Un amore da romanzo…
— Tanto da romanzo, che un bel giorno quel fanciullone di Arturo si sciolse da ogni parola data e di lì a poche settimane sposò la ricca figlia della ditta bancaria Arminio e Comp.";si;no ;no;no;;
