"filename","nome","titolo","anno","chunk","DIL"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- E la bambina? - chiese. - La bambina sarà bruciata viva domattina, e la Sovrana mi manda ad invitarvi ad assistere alla cerimonia.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Oh, grazia, grazia per lei! - gridò Falco con angoscia. La Principessa si fece seria.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Tu la conosci? - chiese. - No, ma sento pietà di lei, - rispose il fanciullo con accento vibrato.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- E voi, Principessa, chiederete questa grazia, in nome di vostra figlia che debbo sposare, perché le nostre nozze non vengano funestate da un orribile spettacolo. - La Sovrana avrebbe fatto grazia per il furto, - disse il messo - giacché la fanciulla non è la colpevole, ma bensì lo strumento del ladro; però costui, prima di morire, per vendicarsi, rivelò che la bimba è una protetta della fata Gusmara, nostra potente nemica, e attraverso questo regno diretta alla conquista dei sette capelli d'oro. - Un lampo brillò nelle pupille della Principessa.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Allora nessuna pietà di lei, - proruppe con violenza. - Essa merita la morte, come verrà data a tutti coloro che avranno l'audacia di recarsi dalla nostra nemica. - Perché tanto odio contro di essi?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- chiese Falco fingendosi sorpreso da quello sdegno. - Te lo dirò. Quando uno giunge ad ottenere i sette capelli d'oro della fata Gusmara, vuol dire che è un essere privilegiato, che ha potuto sfuggire a tutte le insidie, i pericoli, le seduzioni che gli contrastarono il cammino a traverso i regni nemici.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Falco l'interruppe. - Non potrebbe costui giungere alla meta per altre strade? - No, - rispose la Principessa.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Chi vuol arrivare alla gloria, al potere, alla ricchezza, a tutti i doni insomma che può compartire la Fata potente, deve lottare contro tutti i nemici di essa. - Perché le sono nemici? - Perché la fata Gusmara protegge le virtù che non si trovano nei nostri regni; perché noi siamo a lei sottoposti; perché, infine, chi giunge a possedere i sette capelli d'oro, diventa anche il nostro padrone e potrebbe privarci delle ricchezze, senza le quali non possiamo vivere.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Ma ti ho detto anche troppo: vi sono dei misteri che non si debbono svelare neppure ai più intimi. - E rivoltasi al messo: - Torna da mia cognata, - aggiunse - e dille che domattina saremo da lei, perché ci allegra l'assistere alla punizione di una protetta della fata Gusmara. - Falco rimase silenzioso; ma quanto soffriva!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Come? Avrebbe egli assistito al supplizio di Topolina, senza recarle aiuto o condividere la sua sorte? Al fanciullo parve di non averla mai amata tanto come in quel momento.","YES"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","La sua esaltazione di prima era svanita ed avrebbe rinunziato certo alla fortuna che gli offriva la Principessa pur di trovarsi presso la sorellina. Ma capiva che era necessario fingere per non tradire il proprio segreto, altrimenti forse sarebbe stato punito, senza rivedere Topolina. La principessa Smeralda, vedendolo triste, gli versò un bicchiere di un liquore dorato.","YES"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Orsù bevi, - disse - poi verrai a vedere la tua sposa. - Egli dovette obbedire. Appena ebbe sorbito il prezioso liquido, sentì di nuovo il sangue scorrere caldo nelle sue; vene e riprese tutto il suo coraggio.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","; - Se Topolina è protetta dalla buona Fata, - pensava - non morirà. - Egli seguì la Principessa attraverso a numerose sale e ad una galleria ornata di fiori, statue d'argento, fontane di diaspro. In fondo alla galleria, sorgeva una specie di padiglione d'oro, la cui entratura era guardata da mori in vesti ricchissime.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Quei mori s'inchinarono a terra, dinanzi alla Principessa, che ordinò loro di alzarsi, e presentando Falco: - Questi, - disse - sarà d'ora innanzi il vostro padrone, perché marito di mia figlia. - La porta del padiglione fu spalancata, e la Principessa; entrò per la prima. - Scorpietta, mia adorata Scorpietta, ecco qui il tuo sposo, - disse Smeralda.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Oh, mamma, mamma, come è bello! Io già l'amo; mi amerà egli? - rispose una voce dolcissima, soave.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Falco, che si era avanzato per vedere la Principessina, soffocò un grido d'orrore, e incominciò a tremare in tutta la persona. Sopra dei guanciali trapunti di perle e di brillanti, egli scorse un corpo mostruoso di fanciulla, con la più orribile testa che si possa immaginare. E gli occhi rotondi, verdi, di quel mostro, si fissavano su lui con immensa tenerezza e compiacenza.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Sì, Falco ti amerà come io ti amo, - esclamò la Principessa, abbracciando quell'orribile figura. - O farò subire a lui pure la sorte degli altri. - E voltasi al fanciullo: - Non è vero, - soggiunse - che tu desideri sposarla?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Ricordati che me l'hai promesso. - Ma io non la conoscevo, - balbettò Falco. - Ebbene, - interruppe la Principessa - che trovi d'indegno in lei?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Tu non devi guardare al suo volto, alla sua persona, ma al suo cuore che è il più bello che si possa trovare: via, ti lascio con lei, tornerò fra poco, perché venga celebrato il matrimonio. Spero che in questo frattempo vi comprenderete e vi affiaterete. - Così dicendo la Principessa uscì dal padiglione, chiudendone rumorosamente la porta.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Falco si trovò solo con Scorpietta. - Ti faccio dunque tanta paura? - chiese la Principessina, con un tono di voce così tenero, dolce, melanconico, che Falco si sentì profondamente commosso.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Sei anche tu come tutti gli altri, che hanno disprezzato la mia tenerezza, per il terrore che loro provocava il mio sembiante? - No, non disprezzo il tuo affetto, - rispose Falco - perché sento che sei buona, né il tuo sembiante mi fa più orrore, dal momento che ti odo parlare; però non posso ricambiarti come forse vorresti e mi ripugna l'ingannarti. - Ti comprendo, ed apprezzo la tua sincerità; mi contenterò della tua amicizia.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Avvicinati a me, te ne prego; sei il primo che non mi sfuggi e voglio dirti la verità. - Eccomi! - esclamò Falco, sedendosi su di un cuscino ai piedi di lei, che lo fissò con occhi riconoscenti, umidi di lacrime.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Tu sei così bello, e tanto mi piaci, - disse la Principessina - che voglio risparmiarti la morte orribile toccata a tutti coloro che mi hanno respinta, morte che non ho potuto far sospendere, perché mia madre, che accondiscende a qualsiasi mia preghiera, è inesorabile, crudele, quando l'imploro per coloro che non vogliono saper di me. Ora, se tu vuoi evitare un tale pericolo, acconsenti a sposarmi: io non sarò per te che una buona amica, una sorella; mi contenterò di un affetto fraterno ed in cambio avrai ricchezza fino a che vorrai e tutti gli onori che si addicono ad un principe. Dimmi, lo vuoi?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- E se rifiutassi? - Soffrirei, perché so di non poterti risparmiare la morte. - Falco pensò che non voleva morire senza aver riveduto Topolina, deciso di seguirne la sorte, onde senz'altro rispose: - Ebbene, acconsento a sposarti.","YES"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Il viso orribile della Principessina divenne radioso e la sua anima buona si trasfuse ne' suoi occhi commossi. - Oh grazie, grazie, - disse prendendo una mano di Falco, che provò una sensazione di ripugnanza al contatto di quelle dita pelose, munite di unghie adunche. Ma seppe dominarsi, non mostrare la sua avversione.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","La Principessa ritornò: sembrava di cattivo umore e chiese entrando: - Dunque, avete combinato? - Sì, mamma, - rispose Scorpietta. - Falco mi sposa, dice che mi amerà, ed io sono tanto, tanto felice.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Oh, figli miei! - La Principessa sembrava pazza dalla gioia: baciava ora Scorpietta ed ora Falco con mille esclamazioni di contento. Il matrimonio venne celebrato la stessa sera nel padiglione.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","La sposa aveva un abito interamente coperto di brillanti, una corona di brillanti meravigliosi sul capo. Falco sembrava ancora più bello vicino a lei, nel ricchissimo costume da principe, che gli avevano fatto indossare: era ammirato da tutti, mentre tutti in segreto lo compiangevano. La Principessa gli mostrò un forziere pieno di pietre preziose, dicendogli: - Tutto questo è per te, ed avrai tutte le ricchezze che desideri: farò fabbricare un palazzo tutto d'oro per te e mia figlia.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Poi gli consegnò una spada, dicendogli: - Stringi quest'arma fatata; con essa disperderai qualsiasi esercito. - Dopo il matrimonio, vi fu un gran banchetto, rallegrato da un delizioso concerto e da un ballo fantastico di fanciulle. Esse indossavano abiti luminosi che ad ogni passo cambiavano colore come un arcobaleno.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Il banchetto durò fino al giorno, e prima che gli sposi si ritirassero nel loro appartamento, la principessa Smeralda li avvertì che dovevano recarsi ad assistere al supplizio di Topolina. Falco attendeva con ansia quell'ora. Egli, la sposa e la principessa Smeralda vennero condotti in palanchino al palazzo della Sovrana, che li accolse affettuosamente e si rallegrò che il giovinetto avesse avuto lo spirito ed il cuore di sposare la sua nipotina.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","La regina Perla, era una bella donna, dai capelli color d'ebano, la carnagione di creola, dalle forme statuarie, ma dall'espressione del viso fredda e crudele. Il rogo per Topolina venne preparato in un vasto cortile che aveva tutto intorno un portico di porfido. Sotto il portico erano dei sedili per gl'invitati e nel centro si ergeva una specie di trono, dove prese posto la sovrana Perla, avendo a fianco da un lato gli sposi, dall'altro la cognata.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Appena si furono seduti, si aprì una porta che era nel fondo del vasto cortile e comparvero dapprima sei uomini di figura atletica, vestiti di rosso, che portavano delle fiaccole accese per dar fuoco al rogo; poi, una quantità di danzatrici in abito bianco, colle chiome cadenti fino a terra, le fronti coronate da diademi di zecchini. Finalmente quattro mori portavano sulle spalle una specie di palanchino scoperto, su cui stava Topolina, vestita de' suoi poveri abiti, coi capelli disciolti, il volto sorridente, bella come un'apparizione angelica. Ma gli spettatori non furono commossi alla vista della graziosa bimba.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Al fuoco, la protetta della fata Gusmara! - gridarono più voci alla sua vista. - Al fuoco!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Falco non aveva occhi che per lei: tutto il suo cuore volava verso Topolina ed avrebbe voluto fulminare coloro che la condannavano a morire. - Al fuoco, al fuoco! - ripeterono la Sovrana e la Principessa sua cognata.","YES"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Scorpietta invece mormorò: - Povera fanciulla, perché non è dato a me di salvarti? - Falco la sentì, e chinandosi verso la sposa: - Tu hai cuore, - le disse - ed io vorrei amarti come meriti, vorrei poter cangiare il tuo viso con quello di un angelo, come sei. Forse mi vedrai compiere qualche atto che non ti piacerà, ma perdonami, tu che sei buona.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Scorpietta era vivamente commossa, sentiva una soave dolcezza inondarle l'anima. Quel bel giovinetto che tutti ammiravano, che era il suo sposo, non aveva dunque orrore di lei, la giudicava secondo i suoi meriti, non secondo il suo viso: esso avrebbe voluto renderla bella, felice! - Tu sei generoso, - rispose.","YES"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Qualunque cosa tu possa compiere, sei già perdonato, né io cesserò mai di amarti. - Grazie, Scorpietta, grazie. - Topolina era salita sul rogo, che in quel momento venne acceso.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Tutti gli occhi erano rivolti su lei, quando una voce ruppe il silenzio ferale, successo alle grida. - Topolina, sorella mia, - diceva quella voce - io non ti abbandonerò in questo momento. Preferisco la morte con te a tutte le ricchezze, i poteri del mondo.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Scorpietta, perdonami, addio. - E Falco, balzato dal suo posto, si slanciò fra le fiamme, prima che la Sovrana e gli altri potessero trattenerlo. Allora si vide una cosa inaudita.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Le fiamme si spensero in un attimo: dalle legna si sprigionò un fumo bianco che pareva una nube e su quella nube i due giovinetti abbracciati, felici, si inalzarono verso il cielo, per scomparire poco dopo agli sguardi di tutti. Scorpietta, cogli occhi velati di lacrime, le pelose mani congiunte, pregava per colui che l'aveva abbandonata e che essa perdonava. Nel regno della Vanità","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Topolina e Falco si trovarono sopra un alto monte su una specie di piccola spianata a picco su un abisso, di cui non si poteva scorgere il fondo. Ma da codesta spianata staccavasi un ponte sospeso che si riuniva dall'altra parte con una fortezza certamente abitata, perché sul limitare del ponte erano posti a guardia alcuni soldati. I due fanciulli non pensavano però in quel momento ad attraversare il ponte.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Seduti vicini sulla spianata, si raccontavano a vicenda ciò che a loro era accaduto. Falco fu il primo a parlare, e Topolina provò una dolce emozione, sentendo che egli avrebbe preferito di correre qualsiasi pericolo piuttosto che divenire ladro, e come la Fata fosse venuta in suo aiuto quando l'aveva pregata di assisterlo, per togliergli ogni tentazione di rubare. La sua emozione si accrebbe, quando Falco le confessò che, sapendo della sua condanna, era deciso a morire con lei, non volendo sopravviverle.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Caro fratellino mio, il tuo impulso generoso è quello che ci ha salvati entrambi, - disse. - Ah, se tu volessi rinunziare alla tua idea, noi potremmo ritornare alla nostra foresta, riprendere la nostra vita tranquilla. - Questo poi mai!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- interruppe con una certa energia Falco. - Sarei uno sciocco adesso che sono giunto alla metà del cammino prefisso, se rinunziassi alla conquistai di ciò cui milioni d'uomini aspirano, senza nulla ottenere. Se tu però, Topolina, non ti senti più in grado di seguirmi, sei libera di fare il tuo volere.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Il mio volere è quello di non abbandonarti, tanto più che, andando innanzi, i pericoli si faranno sempre maggiori e non avremo più la buona Zor a venirci in aiuto co' suoi consigli. - Le lacrime inondavano gli occhi di Topolina. Falco provò un momento di costernazione.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Che ne facesti della marmotta? - domandò. - Ahimè, è morta per salvarmi.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Come? Quando? Racconta.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Mentre io ero portata nel cesto sulla testa del falso mercante di dolci, la mia povera Zor mi disse: ""- Topolina, tu non mediti di rubare il brillante, non è vero? ""- No, davvero; ma come potrò sfuggire alla vendetta del capitano? ""- Il mezzo c'è, - rispose - ma sappi che mi costerà la vita.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","""- Allora non voglio, - esclamai. ""- Cara Topolina, - aggiunse - non basta volere, bisogna potere. Né tu hai per ora il potere di cambiare il tuo destino ed il mio.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Il compito datomi dalla Fata presso te è finito; anzi, avrei dovuto abbandonarti prima senza una dilazione che ottenni, perché il mio ultimo sacrifizio ti giovasse. Sappi che chiunque staccherà il brillante meraviglioso della regina Perla, cadrà con esso e morrà: ma io sarò teco e ti salverò. Però da quell'istante, il mio spirito tornerà presso la buona Fata e la mia carcassa gettala pure dove vuoi, che non servirà più a nulla.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- ""Ero angosciata a queste parole e dissi piangendo: ""- Che cosa farò senza te? Che sarà del mio povero fratello? ""- Non mi è dato di rivelarti più oltre del tuo avvenire; se però ti manterrai saggia come lo fosti finora, e se Falco dimostrerà cuore e coraggio, mi rivedrete un giorno al trono della Fata, e sarò io stessa che vi presenterò a lei.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","""- Se io non staccassi il brillante, tu vivresti? - chiesi ancora. ""- No, dovrei lo stesso separarmi da te, né tu potresti salvarti.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Onde lasciami agire secondo il nostro destino. ""Intanto eravamo giunti al palazzo della Sovrana e Zor mi ripetè che staccassi il brillante e, quando fossi caduta, confessassi schiettamente alla regina Perla che io ero stata posta nel cesto per rubare. ""Puoi credere, mio caro Falco, come tremassi, allorché il capitano ottenne il permesso di entrare nel salone.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","""Baciai più volte Zor, singhiozzando, ripetendole: ""- Non mi lasciare, non mi lasciare. - ""Ma essa mi rispose in tono grave: ""- Tu devi obbedire, come io lo devo; non si vince senza lacrime, senza lotta. Via, stacca il brillante, è tempo: non dimenticarmi, addio.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- ""Sentii che mi metteva le zampe al collo, si stringeva fortemente al mio petto. ""Mi sollevai sul cesto, alzai le braccia e giunsi colle mani ad afferrare il grosso brillante. ""Fu la cosa di un attimo!","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","La meravigliosa pietra che le mie mani non giungevano a sostenere, staccandosi dal gancio a cui era appesa, mi trasse seco. ""Un colpo terribile, formidabile, data l'altezza del salone: ed al mio grido, tutti credettero che fossi sfracellata sul pavimento! Invece, non riportai la minima ferita, perche Zor mi fece scudo al petto col suo corpo, rimanendo essa schiacciata"".","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Povera Zor! - interruppe Falco colle lacrime agli occhi. Un doloroso sospiro sfuggì a Topolina.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Oh, io la piansi tanto! Ma non mancai di obbedirla e confessai alla Sovrana ciò che mi ero recata a fare al suo palazzo. Il capitano, furente nel vedersi scoperto, sentendosi condannato ad aver tagliata la testa, disse allora che ero una protetta della fata Gusmara.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Lo so, - soggiunse Falco - e per questo fosti condannata al rogo; ma la buona Fata ebbe pietà di noi: ella ci ha salvati ancora. - Sarà lo spirito di Zor che giunto a lei l'avrà pregata a non abbandonarci perché ti eri mostrato degno della sua protezione: infatti, mentre venivo condotta al rogo, sentii una voce che mi parve quella della cara marmotta sussurrarmi: ""- È Falco che ha ottenuto la salvezza di entrambi! Addio"".","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Il fanciullo ebbe un sorriso di orgoglio. Poi, guardandosi attorno, disse rifacendosi umile: - Adesso dobbiamo procurare di toglierci d'impaccio da noi. Direi di traversare il ponte, di chiedere asilo nella fortezza, e d'informarci dove si trova il regno della Vanità.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Benissimo. Ma che diranno vedendo te vestito come un principe, con tutti quei preziosi gioielli addosso, e me in meschine vesti? - Inventerò qualche storiella ed allorché saremo nel regno della Vanità, venderò una di queste gemme per farti un abito ricco come il mio.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Topolina sorrise. - Se viaggeremo a piedi, troveremo dei ladri che ci spoglieranno. - Prima che ci riescano, li avrò uccisi: ho meco una spada fatata, datami dalla principessa Smeralda, che servirà a difenderci da qualsiasi assalto.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Allora andiamo. - Il ponte sospeso era così stretto, che dovettero passare uno dietro l'altro, tenendosi forte, perché brandiva ad ogni passo, tanto che pareva loro di dover precipitare nell'abisso. E il brandimento cresceva a misura che avanzavano; per questo, dovettero accelerare i passi.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","Certo quel ponte non era opera umana, ma costruito da qualche genio. Appena giunti dall'altra parte, alcuni soldati puntarono loro contro il fucile, chiedendo: - Chi va là! - Sono il principe Smeraldo, - rispose Falco - che mi reco al regno della Vanità per mostrare i prodotti del mio paese.","YES"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Di dove vieni? - Dal regno della Ricchezza. - E chi è la bimba che ti accompagna?","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Un'orfanella che mi fu affidata per condurla da' suoi parenti. - Come avete potuto salire fin qui? - Colle nostre gambe, che ci han portato fino su quel monte.","NO"
"Invernizio_Carolina-I_Sette_Capelli_D'Oro_Della_Fata_Gusmara-1909","Invernizio Carolina","I Sette Capelli D'Oro Della Fata Gusmara","1909","- Come avete potuto difendervi dai predoni che stanno in agguato dall'altra parte, in fondo alla valle? - Li ho uccisi tutti colla mia spada. - Va' là, fanfarone: tu vuoi darcene ad intendere delle belle!","NO"
