doc_id;text;DD;DI;DIL;Soliloquio/Flusso di coscienza;
Negri_Ada-Le_Solitarie-1917.txt;"Il suo modo abituale di cingermi col braccio le spalle, attirandomi a sé, mi vuotava l'anima in un sorso, lasciandomi smarrita, senza volontà ma anche senza gioia – un povero niente che soffriva.
  «Egli s'accorse della mia inconscia resistenza, e se ne irritò.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"E cominciò a farmi del male, cosí, pel piacere di farmi del male.
  «La cameriera mi aveva portato un gattino, un delizioso gattino bianco con una stella nera in fronte, che io m'ero messa a viziare, da quella bambinona che ero.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ingarbugliava le sete de' miei ricami, giocherellava con la catenella del mio orologio e la mia collana di perle; mi mandava in estasi con le sue mossette feline, la sua morbidezza di pallottola calda.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Un mattino, mentre me lo tenevo in grembo, vezzeggiandolo infantilmente, susurrandogli in cantilena cento sciocchi nomignoli di carezza (faceva le fusa, tutto in un gomitolo);si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Paolo sopraggiunse: me lo strappò dalle mani, e lo lanciò dalla finestra nel giardino, dove rimase stecchito.
  «Discorrevo, un giorno, con un giovine operaio elettricista, quasi un ragazzo, venuto per rimediare al guasto di alcuni fili nella camera da letto.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Lo interrogavo, curiosa della sua esistenza di povertà, colpita dall'espressione pensosa ed energica del suo volto malaticcio.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Egli mi raccontava della sua mamma ch'era quasi cieca, della sua sorellina ch'era un vero folletto, della sua passione di leggere, leggere, leggere, cosí smaniosa, che egli finiva col dormire, la notte, due ore su dieci... quand'ecco, lo vidi impallidire sotto il durissimo sguardo di Paolo, apparso sulla soglia; e rimettersi al lavoro senza far motto.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Non vi siete mai trovata sotto uno sguardo che schiocca e fischia e riga le carni di rosso, come una frusta?;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non vi descrivo la scena che seguí, quando l'operaio se ne fu andato: di basse ingiurie, di violenza cieca, che io subii cogli occhi chiusi, senza piú sangue nelle vene, ridotta un cencio.
  «Non fu la sola.
  «A poco a poco, con la paura, con la vergogna, nel mio acerbo cuore entrò l'odio.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Mi nutrii d'odio, mi abbeverai d'odio.
  «So che molti dicono, la gelosia è una prova di amore.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;So che molte donne la vogliono, nel loro compagno.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Io, no: io avevo un'anima dritta e libera.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Per me la gelosia non poteva, non può essere che una brutale forma di tirannide.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;O, se volete, una malattia.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ma, a furia di chiamar malattie tutte le storte manifestazioni della psiche umana, tutte le debolezze passionali, noi finiremo col lasciar la destra, per la strada, agli assassini.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Anzi, abbiamo già cominciato: le vie son piene di criminali a piede libero, che hanno ucciso senza spargere sangue.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Che ne dite?»
  Con un rapido gesto delle mani cariche d'anelli s'era cacciati indietro i capelli dalla fronte.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Il suo viso mi parve una lama snudata.
  — Divenni madre.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Urlai di strazio, per mettere al mondo il mio bambino, un giorno e una notte.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Riposavo, finalmente, abbandonata in quel delizioso languore, in quel soavissimo dissolvimento di tutto l'essere, che solo le puerpere conoscono.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Oblio dei sensi, morte nella vita.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Se la vera morte fosse tale!;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Fu in una di quelle ore di santità, che la voce di Paolo mi bisbigliò nell'orecchio:;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Dimmi la verità,;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Marika.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Voglio sapere la verità.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ti perdono se mi dici la verità.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Mi puoi, tu, giurare che il bimbo sia mio?""
  «Perdetti i sensi.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Il giorno dopo, con febbre altissima e delirio, mi ammalai d'una flebite.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Infermiere tenerissimo ed instancabile, l'uomo non si staccò mai dal mio capezzale.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ah, che fui proprio cosa sua, in quell'altalena fra la vita e la morte!;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ma chi sa se a vegliarmi cosí non lo spingesse l'ansia di sorprendere nel mio delirio la frase o il nome che mi accusasse?;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ed io guarii; ma il bambino morí, pochi mesi piú tardi.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Sono convinta che, se fosse vissuto, egli l'avrebbe adorato.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non aveva mai alluso alla scena di quella notte – e pianse, pianse, sul lettino del bimbo spirato, mentre io rimanevo muta, rigida, senza lagrime: un sasso: e pensavo Meglio cosí"".";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"E mi pareva impossibile che egli potesse piangere.
  «Se avessi posseduto una sostanza, o un'arte dalla quale trarre guadagno, mi sarei divisa da lui.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ma che cosa avrei potuto fare? dove andare? a qual lavoro adattarmi, avvezza com'ero ad una vita di gran lusso?;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Non avevo ragioni sufficienti per chiedere la separazione legale.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Non avevo contusioni da mettere a nudo dinanzi agli avvocati ed ai giudici.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"La mia povera anima, sí, era tutta contusa e sparsa di lividure; e la vedevo, talvolta, staccata da me, nuda e senza difesa nel vasto mondo.
  «Mio marito continuò ad accompagnarmi nei negozi di mode, a coprirmi di belle vesti e di gioielli, a mettermi in mostra nei palchetti dei teatri, in carrozza, in automobile, rinfacciandomi a tu per tu (cogli estranei non si tradiva mai) d'esser l'amante di tutti gli uomini che entravano, sia pure come semplici comparse, nella cerchia della nostra vita.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Accusò suo cognato.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Accusò un ufficiale.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Un vecchio ingegnere.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Un giovine medico.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Un avvocato.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;L'autista...;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Forse ci si divertiva, lui, nel terribile gioco.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Mi vedeva con piacere, forse, tremare o piangere, e gridare:;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"No! no!"".
  «Quando, stanca di lagrime e singhiozzi, mi abbandonavo senza forze, invocando compassione, stringermi fra le braccia, cosí colpita e dolorante, era forse per lui la piú raffinata delle voluttà...
  «Ma io m'indurii, a furia di soffrire, e non trovai piú in me la possibilità delle lagrime.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Gli rispondevo rabbiosamente, cogli occhi fiammeggianti, colle labbra violette d'ira.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Si scatenarono fra noi scenate feroci.
  «Non distinguevo piú fra la morale che mi era stata insegnata e il mio istintivo bisogno di ribellarmi, di vendicarmi, di sfuggire alla morsa di quelle tanaglie.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;E mi presi, infine, per provare, un amante.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Oh, la gioia d'ingannare mio marito, di raggirarlo col raggiro che lui stesso mi aveva rinfacciato, d'abbassarmi al livello delle cattive donne alle quali mi aveva tante volte, ingiustamente, paragonata!;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Non per amore, sapete?;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Io non ero piú capace di amare: ogni gentilezza era paralizzata in me: solo, un'arsura inutile e stupida di vendetta covava nelle mie vene.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Hai creduto che ne avessi tanti, non è vero?;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ebbene, sí, guarda, ne ho uno!""
  «Ebbi il folle coraggio d'urlargliele in faccia, queste parole, una notte in cui, di ritorno dal teatro, egli aveva trovato, per tormentarmi, le piú sapienti novità, le torture morali piú raffinate.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"E mi scagliai pazzamente contro la sua ira, volendo, nel mio parossismo, che almeno una volta fosse giustificata: certa, certissima che Paolo mi avrebbe uccisa sull'atto.
  «Ed ero lí, provocante, imperterrita, pronta a confessare – ma che dico? – a proclamare il nome dell'altro e i particolari e tutto.
  «Ma non mi prese per la gola.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Non mi strappò di bocca nessun particolare.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Cadaverico, irriconoscibile, col terrore della mia colpa negli occhi, raspando con l'unghie il tavolo a cui si appoggiava, non seppe altro che balbettare:
  — Tu,";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Marika, tu? hai fatto questo, tu?
  «Capite?";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Mai una volta quell'uomo aveva creduto alle ragioni che dava alla sua gelosia.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Mai una volta aveva creduto ai capricci, alle infedeltà delle quali mi aveva accusata.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La verità, ora, lo fulminava.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Anni ed anni mi aveva fatta soffrire, cosí, per assecondare un suo perverso istinto, per sadismo, per sentirmi dibattere, innocente, sotto il sospetto ingiusto.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Adesso, davanti a me piú forte di lui, e forte soltanto perché avevo realmente commessa una mala azione, pativa tutte le pene del mondo; e batteva i denti, stravolto.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Di' che non è vero!;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Di' che non è vero!""
  «Non potevo dirlo, io, che non era vero.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Nessuno avrebbe potuto trattenere sulla mia bocca la verità.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Sgorgava dalle labbra frenetiche, come una fontana di sangue.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;E con essa il rimpianto della vita che avrebbe potuto essere cosí bella, dell'anima che avrebbe potuto conservarsi cosí pura, di tutto ciò che di sacro era stato brancicato, sporcato, calpestato.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;A stremo di forze m'afflosciai sul tappeto – e non seppi piú nulla.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Un mese di poi, ritrovando la ragione dopo una febbre cerebrale che mi aveva condotta quasi alla tomba, scòrsi, co' miei poveri occhi appannati, il volto di Paolo chino sopra di me.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Come mutato mi pareva!;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Smunto, ansioso, trasfigurato dalla pietà, infinitamente piú dolce.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Io non riuscivo ancóra a connettere le idee: ero simile ad una bolla d'acqua a fior d'uno stagno profondo.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La ragione psichica del male, però, restava, viveva nel subcosciente.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Quando mi fu possibile parlare, mormorai, volgendo un poco verso l'uomo immobile la testa che mi doleva:;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Perdono"".
  «Lo chiedevo, o lo concedevo?";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Non so.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Certamente passò in lui, come in me, la sensazione ingannevole ma soave che una vita nuova potesse cominciare per noi.
*
  — E... cominciò? – osai domandare, qualche minuto dopo, alla mia compagna, che s'era rinchiusa in un pesante silenzio.
  — Che dite mai? nulla ricomincia.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ci si illude, ecco.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;In qualche modo bisogna ben vivere, quando non s'ha il coraggio di morire.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Cosí, anche noi abbiamo raccolto i cocci rotti, e ci siamo ingegnati di riappiccicarli insieme con... la reciproca pietà.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ma non eravamo abbastanza virtuosi, né abbastanza immemori.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Calmi ed uniti esteriormente, a pari dell'altre centomila coppie che sfregano spalla contro spalla fino ad averne le carni piagate, abbiamo condotto al doppio guinzaglio l'esistenza, finché sopravvenne la morte a liberare uno dei due...;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La morte corporale, dico.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;L'altra morte era già in noi da un pezzo, quantunque nessuno se ne avvedesse.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Il mondo è pieno di ombre che fanno finta di vivere.
  Rise, rise, stridula: poi si strinse nelle spalle.
  — Guardate, non v'è piú una nube nel cielo, adesso...";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Dove diamine se ne saranno andate?;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Comincia a far freddo,;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Chiudetevi bene nel mantello... e datemi un fiammifero, per favore.
  Accese un'altra sigaretta; e si rimise a fumare.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"L'ASSOLUTO
  Ci eravamo raccolte nel salottino terreno della piccola Pension, tipicamente svizzero nelle rivestiture di legno laccato salenti fino al soffitto e nella panciuta stufa di maiolica bianca, fregiata d'istoriette turchine.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Tavolini bassi, tozzi, negli angoli, erano carichi di giornali e riviste illustrate.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"La finestra, velata da leggerissime tende di tulle, lasciava scorgere la piazzetta del Conservatorio, sassosa e nuda, il fianco grigio d'una scuoletta di bambini, e il campanile aguzzo d'una chiesa protestante.
  Calava il tramonto, con nebbia e piovigginava.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Cyna Ward, la viaggiatrice senza requie, che aveva veduto tutti i paesi del mondo e che io chiamavo per ciò Madonna Aasvera, cercava un'introvabile indicazione nella Guida di Zurigo, battendo con impazienza sull'impiantito un insolente piedino di cinquantenne, rimasta a meraviglia giovine nello spirito e nei nervi; e si cacciava a tratti la mano, una manina da nulla, un giocattolino di mano, tra i capelli tagliati corti.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Fanny Marsan chinava su un fastoso lavoro di ricamo, verde su oro, la faccia d'un pallore spettrale, gravata da un casco di ricci tinti violentemente di rosso.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Teodora Polas, una giovine greca che parlava tutte le lingue e aveva i freddi occhi azzurri di Pallade in un volto statuario, faceva, per noia, per gioco, roteare la trottola d'una minuscola roulette.
  Io sentivo la malinconia, un'impalpabile ed invincibile malinconia, penetrare come la nebbia, come il crepuscolo, nelle anime di quelle sradicate.
  Avevano esse, lontano, in qualche angolo del mondo, un focolare che le aspettava?";no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;O l'avevano abbandonato per sempre?;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;O l'avevano distrutto con le loro stesse mani, chi sa da quanti anni?;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;E chi erano?;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Falso, o vero, il nome da loro scritto nei registri degli innumerevoli alberghi dove per qualche giorno, o qualche mese, il loro piede nomade s'arrestava?
  Ma Cyna Ward gettò la Guida, accavallò le gambe, e disse a bruciapelo, con la sua vocetta squillante di campanello elettrico:
  — Mesdames, ne nous embêtons donc pas!";si;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Voyons!;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Est-ce que nous allons parler d'amour, pour nous réjouir un peu?
  Allora, fra un generale silenzio di sorpresa,";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Maria Ben, che se ne stava quieta in un angolo, con un libro chiuso sulle ginocchia, alzò gli occhi stanchi e mormorò:
  — Oh! io sono stata cosí felice!
  Maria Ben era quasi vecchia.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Di una donna quasi vecchia, e sola, non si pensa mai che abbia potuto amare ed essere amata.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Pure, nella velata dolcezza di quegli occhi castani, nella finezza delicatissima di quel profilo sfiorito, nella grazia del vestire e del gesto, noi avremmo dovuto sentire la donna che non aveva vissuto se non per l'amore.
  Tutte la fissammo in quel momento, come se la riconoscessimo solo allora.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"E restammo tese verso di lei, verso la storia appassionata che senza dubbio stava per raccontare: curiose e commosse come lo si è, sempre, dovunque, dinanzi al fascino d'una storia di amore.
  Ed ella cominciò, lentamente:
  — Sono stata felice perché mio marito mi amava ed io lo amavo.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Sono ora, forse, la piú infelice donna che esista, perché l'ho perduto.
  «Quando c'incontrammo la prima volta, io stavo per compiere i venti anni, egli i trenta.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Non udii bene il suo nome: non udí bene il mio.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Rimanemmo estatici, l'uno in faccia all'altra.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La folla che splendeva, rideva, volteggiava in quell'immenso salone da ballo parve sparire ad un tratto, per non lasciar vivi che noi due.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;E fu finita.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Egli non poté piú pensare che a me, io non potei piú pensare che a lui.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Dovettero sposarci in fretta, perché in verità diventavamo pazzi.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"E un poco pazza io fui sempre, anche dopo, per la gioia d'essergli unita. È ridicolo, non è vero?»
  — No. – I larghi occhi azzurri di Teodora Polas, subitamente infossati nelle orbite, dicevan forte, essi, che non era ridicolo.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Madonna Aasvera, la terribile bimba nomade di cinquant'anni, aveva brandito l'occhialetto, per meglio fissar la donna che osava confessare d'aver adorato il proprio marito e d'esserne stata adorata; ma, dietro l'ambiguità del vetro, le brune pupille un po' malate brillavano, singolarmente dolci.
  Fanny Marsan curvava sempre piú, quasi volesse nasconderla, la sua tragica maschera deturpata dalla biacca, sotto il casco dei capelli tinti.
  — Elio era bello – continuò Maria Ben. – La bellezza fisica formava in lui un tutto di limpida armonia coi caratteri della bellezza morale.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La sua coscienza era diritta, muscolosa, di sano e perfetto respiro, come il suo corpo.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Aveva il nome del sole: era veramente degno di portarlo.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Come il sole, comparendo, irradiava calore e luce.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Possedeva la serenità dei fortissimi.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Un'assoluta padronanza sopra se stesso equilibrava in lui la potenza fisica.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Io ero cosí piccina e fragile presso di lui!;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ma mi piaceva tanto che si chinasse per guardarmi, per parlarmi.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Oh, i suoi limpidi occhi, la sua grande bocca rossa, il suo modo di dire:;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Bambina!""";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ma non mi disse mai:;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ti amo"".
  «Vi sono uomini che dinanzi alla compagna della loro vita hanno il pudore di questa espressione: per loro, il pronunciarla significa profanar l'amore.
  «Era architetto.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Non avrebbe potuto essere che architetto.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Costruito per costruire, per nient'altro che costruire.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Sempre in progetti, sempre in ardore, sempre in movimento, appassionato per la sua opera al punto da perderne il sonno.
  «Io non ero gelosa del suo lavoro.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Andavo a sorprenderlo, con fasci di rose in mano, nello studio fra impiegati curvi su mappe e disegni, oppure (e questo assai piú mi piaceva) sul posto delle fabbriche in costruzione, dove egli sovrastava a tutti, – tutto osservando con occhi sicuri, tutto disponendo e ordinando, obbedito in silenzio come un vero padrone.
  «Fra i cubici scheletri di ferro, l'andare e il venire dei manovali sulle impalcature aeree, e lo stridere delle carrucole e il cauto trasporto dei massi di cemento in braccio alle gru, la bellezza di Elio mi riempiva d'orgoglio.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Dal lampo diritto degli occhi, dall'imperiosa ossatura del volto, dalla recisa brevità del comando, dall'atletica eleganza delle membra emanava tale un fluido d'energia, che ogni cosa intorno ne era pervasa e dominata.
  «Io mi dicevo in quelle ore, con lo sguardo perduto in lui: È mio"".
  «Mio.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Mio tutto.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Nel pensiero.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Nel corpo.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;In ogni istante della sua vita.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Mio come io ero sua, nella continuità del tempo, nella sicurezza dell'esistenza in comune.
  «Mio era ciò ch'egli toccava con le forti mani.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Mia l'aria ch'egli spostava camminando.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Gioia d'essere donna, e bella, e giovine, per la gioia di lui.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"In carrozza, in automobile, al suo fianco lungo viali d'ombra e spiagge di sole, stessa felicità di vivere, stessa profondità di sensazioni, come di notte fra le sue braccia: quando egli quasi mi distruggeva serrandomi, e dai fianchi alla gola, dal cuore al cervello tanta letizia mi dilatava, che l'alba d'ognuna di quelle notti mi parve la prima della mia vita.»
  A chi parlava, in quel momento,";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Maria Ben?;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Certo al suo cuore.;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Non vedeva le facce pallide, meravigliate, turbate, che la fissavano.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Guardava in sé, con occhi dolcissimi, ridiventati giovani.
  — Viaggiammo.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ma fra le bellezze dei paesi che rademmo a volo come le rondini, e i miei occhi, sempre si drizzò la persona di Elio: le vidi con lo sguardo di lui, ne godetti perché egli m'era accanto, nulla avrebbero detto ai miei sensi se egli non fosse stato con me.
  «Ricordo.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Un meriggio di luglio.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Una sosta a Parma, dopo aver vagabondato pel Lazio, la Toscana e l'Emilia, e in attesa di prendere il direttissimo per Milano.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;L'aria era incandescente.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Io m'ero accoccolata sui gradini della facciata del Duomo, presso i leoni di pietra.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ero vestita di bianco, ero una piccola cosa bianca raccolta ai piedi di Elio, che stava diritto davanti a me, come un massiccio baluardo.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La piazza, deserta, chiusa nelle semplici e basse linee delle sue case intorno alla maestà del tempio e alla miracolosa grazia del battistero, era tutta un rogo.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Vi bruciavo con lui.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Io sola, con lui solo.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Felice.
  «Elio non mi era mai apparso cosí bello.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Lo vedevo dal basso all'alto, con umiltà.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Egli accarezzava cogli occhi prima me, poi le colonnine del battistero.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Diceva:;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Sono leggere come ali.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Volano...""";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Diceva:;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Nelle pietre del Duomo scorre sangue vero, sangue religioso.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Vivono...""
  «Io pensavo che, per me, da lui soltanto emanava il fascino di quelle meraviglie: che, se quell'uomo alto nel sole davanti a me fosse scomparso, avrei brancolato sulla terra come una cieca.
  «Ci nacquero due figli.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Una femmina, un maschio.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Belli, sani, robusti.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Volli loro un gran bene, naturalmente: fui per loro una madre serena e dolce.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ma non mi furono mai, mai, nemmeno un istante, necessari alla vita.
  «Il necessario mio compimento io l'avevo e lo tenevo in Elio.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Mi avessero detto:;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Scegli fra Elio e i bambini"" non avrei esitato un attimo a seguir lui.";si;no;no;no;
